,name,province,climate_id,station_id,wmo_id,tc_id,latitude_decimal_degrees,longitude_decimal_degrees,latitude,longitude,elevation_m,start_date,end_date,T_high_avg_nan,T_min_nan,T_low_avg_nan,T_max_nan,period_T_low_nan,period_T_high_nan,T_min_year_nan,day_nan,T_max_year_nan,month_nan,n_almanac_rows
5582,COPTON,ALBERTA,307AHNR,9172,,,54.12,-119.53,540700000.0,-1193200000.0,1637.0,,,,,,,,,,,,,5582
5583,GIROUX,ALBERTA,307B7QN,9205,,,54.6,-117.05,543600000.0,-1170300000.0,774.0,,,,,,,,,,,,,5583
5584,GOLDEN AIRSTRIP,ALBERTA,307BQLQ,9280,,,56.52,-116.18,563100000.0,-1161100000.0,594.0,,,,,,,,,,,,,5584
5585,GRANDE CACHE AUTO,ALBERTA,307C001,29573,,,53.92,-118.87,535500000.0,-1185200000.0,1255.0,2000.0,2007.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585
5586,KIMIWAN MOF,ALBERTA,307C6M4,9286,,,55.97,-116.62,555800000.0,-1163700000.0,730.0,,,,,,,,,,,,,5586
5587,JOHN WAYNE PONDEROSA,ALBERTA,307CE64,2643,,,59.2,-117.52,591200000.0,-1173100000.0,395.0,1989.0,1994.0,366.0,159.0,366.0,159.0,158.0,158.0,159.0,158.0,159.0,158.0,5587
5588,LATORNELL RIVER,ALBERTA,307CG6H,9317,,,54.52,-118.15,543100000.0,-1180900000.0,830.0,,,,,,,,,,,,,5588
5589,JEAN D'OR PRAIRIE,ALBERTA,307CN4D,9163,,,58.5,-115.15,583000000.0,-1150900000.0,293.0,,,,,,,,,,,,,5589
5590,LITTLE BUFFALO TOWER,ALBERTA,307CR22,2644,,,59.7,-113.03,594200000.0,-1130200000.0,277.0,1987.0,1990.0,366.0,269.0,366.0,269.0,258.0,258.0,269.0,258.0,269.0,258.0,5590
5591,LITTLE SMOKY,ALBERTA,307CRBM,9062,,,54.73,-117.18,544400000.0,-1171100000.0,664.0,,,,,,,,,,,,,5591
5592,MICROWATT,ALBERTA,307DNKC,9190,,,58.68,-117.38,584100000.0,-1172300000.0,701.0,,,,,,,,,,,,,5592
5593,MUSTUS,ALBERTA,307DPN1,9119,,,58.1,-116.35,580600000.0,-1162100000.0,326.0,,,,,,,,,,,,,5593
5594,PETROMARK,ALBERTA,307E1G1,9226,,,57.82,-118.08,574900000.0,-1180500000.0,466.0,,,,,,,,,,,,,5594
5595,PUSSY WILLOW,ALBERTA,307ECK2,9171,,,58.55,-115.5,583300000.0,-1153000000.0,338.0,,,,,,,,,,,,,5595
5596,REDROCK CREEK,ALBERTA,307ED9J,9329,,,54.42,-119.35,542500000.0,-1192100000.0,1375.0,,,,,,,,,,,,,5596
5597,SAWN LAKE ROAD - EAST,ALBERTA,307EPF0,9332,,,56.87,-115.68,565200000.0,-1154100000.0,640.0,,,,,,,,,,,,,5597
5598,SEAL LAKE ROAD - WEST,ALBERTA,307EPR0,9309,,,56.15,-115.87,560900000.0,-1155200000.0,685.0,,,,,,,,,,,,,5598
5599,SHELL WELL,ALBERTA,307EQHM,9272,,,56.38,-116.82,562300000.0,-1164900000.0,616.0,,,,,,,,,,,,,5599
5600,SPRING CREEK 5,ALBERTA,307F078,9579,,,54.92,-117.78,545500000.0,-1174700000.0,,,,,,,,,,,,,,5600
5601,SPRING CREEK 10,ALBERTA,307F079,9581,,,54.93,-117.73,545600000.0,-1174400000.0,,,,,,,,,,,,,,5601
5602,SPRING CREEK 6,ALBERTA,307F07Q,9580,,,54.93,-117.77,545600000.0,-1174600000.0,,,,,,,,,,,,,,5602
5603,SPRING CREEK 11,ALBERTA,307F07R,9582,,,54.93,-117.67,545600000.0,-1174000000.0,,,,,,,,,,,,,,5603
5604,SNIPE,ALBERTA,307F0CL,9230,,,55.07,-116.72,550400000.0,-1164300000.0,796.0,,,,,,,,,,,,,5604
5605,SPIRIT CREEK,ALBERTA,307F0FR,9223,,,55.22,-117.25,551300000.0,-1171500000.0,678.0,,,,,,,,,,,,,5605
5606,SPRING CREEK MOOSE,ALBERTA,307F0G9,8900,,,54.95,-117.73,545700000.0,-1174400000.0,719.3,1998.0,2007.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5606
5607,SMOKY RIVER,ALBERTA,307F0KD,9488,,,53.37,-119.27,532200000.0,-1191600000.0,1463.0,,,,,,,,,,,,,5607
5608,SNUFF MOUNTAIN,ALBERTA,307F0LR,9513,,,54.68,-117.53,544100000.0,-1173200000.0,930.0,,,,,,,,,,,,,5608
5609,SPRING CRK WOLVERINE,ALBERTA,307F0P9,8901,,,54.92,-117.82,545500000.0,-1174900000.0,664.5,,,,,,,,,,,,,5609
5610,SPRING CREEK 3,ALBERTA,307F0PR,9426,,,54.95,-117.68,545700000.0,-1174100000.0,726.0,,,,,,,,,,,,,5610
5611,SUNSET HOUSE,ALBERTA,307F26N,9232,,,55.15,-116.9,550900000.0,-1165400000.0,736.0,,,,,,,,,,,,,5611
5612,SULPHUR RANGE,ALBERTA,307F2E4,9154,,,54.22,-119.72,541300000.0,-1194300000.0,1737.0,,,,,,,,,,,,,5612
5613,TEXAS PACIFIC ROAD,ALBERTA,307F372,9295,,,56.45,-115.93,562700000.0,-1155600000.0,586.0,,,,,,,,,,,,,5613
5614,TALL CREE,ALBERTA,307F3F2,9240,,,57.87,-115.38,575200000.0,-1152300000.0,344.0,,,,,,,,,,,,,5614
5615,UNION SLAVE,ALBERTA,307F651,9304,,,56.3,-116.1,561800000.0,-1160600000.0,640.0,,,,,,,,,,,,,5615
5616,STEEPHILL,ALBERTA,307FJJM,9252,,,58.02,-116.62,580100000.0,-1163700000.0,351.0,,,,,,,,,,,,,5616
5617,STURGEON HEIGHTS,ALBERTA,307FKKR,9563,,,55.08,-117.65,550500000.0,-1173900000.0,719.0,,,,,,,,,,,,,5617
5618,THREE CREEKS PGR,ALBERTA,307FMFR,9290,,,56.43,-116.9,562600000.0,-1165400000.0,602.0,,,,,,,,,,,,,5618
5619,TROUT MOUNTAIN,ALBERTA,307FNFN,9211,,,56.78,-114.42,564700000.0,-1142500000.0,786.0,,,,,,,,,,,,,5619
5620,WILSON PRAIRIE,ALBERTA,307GNP1,9121,,,58.17,-116.17,581000000.0,-1161000000.0,302.0,,,,,,,,,,,,,5620
5621,CLEARDALE,ALBERTA,307JF5R,2645,,,56.33,-119.48,562000000.0,-1192900000.0,643.1,1963.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621
5622,CLOUSTON CREEK,ALBERTA,307JFFN,9116,,,55.22,-117.33,551300000.0,-1172000000.0,750.0,,,,,,,,,,,,,5622
5623,CLEAR HILLS,ALBERTA,307JFNR,9498,,,56.6,-119.4,563600000.0,-1192400000.0,1067.0,,,,,,,,,,,,,5623
5624,CARIBOU,ALBERTA,307JLK9,9156,,,58.52,-116.0,583100000.0,-1160000000.0,302.0,,,,,,,,,,,,,5624
5625,CROOKED CREEK,ALBERTA,307JR47,9089,,,55.17,-117.9,551000000.0,-1175400000.0,665.0,,,,,,,,,,,,,5625
5626,CROWE TOWER,ALBERTA,307JRN0,2646,,,59.27,-114.0,591600000.0,-1140000000.0,914.0,1984.0,1990.0,366.0,259.0,366.0,259.0,251.0,251.0,259.0,251.0,259.0,251.0,5626
5627,DEEP VALLEY CREEK,ALBERTA,307K017,9328,,,54.42,-117.82,542500000.0,-1174900000.0,860.0,,,,,,,,,,,,,5627
5628,FERRY,ALBERTA,307K611,9508,,,58.02,-117.05,580100000.0,-1170300000.0,357.0,,,,,,,,,,,,,5628
5629,FORT VERMILION STATION,ALBERTA,307K705,9138,,,58.38,-116.03,582300000.0,-1160200000.0,279.0,,,,,,,,,,,,,5629
5630,FOX CREEK JUNCTION,ALBERTA,307K73D,6860,,,54.4,-116.82,542342009.0,-1164911009.0,829.0,1991.0,2012.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630
5631,DUNKIRK,ALBERTA,307KADD,9359,,,56.83,-112.68,565000000.0,-1124100000.0,,,,,,,,,,,,,,5631
5632,FLAT TOP,ALBERTA,307KFKR,9142,,,54.35,-119.47,542100000.0,-1192800000.0,1530.0,,,,,,,,,,,,,5632
5633,FOGGY,ALBERTA,307KFLL,9480,,,58.7,-115.0,584200000.0,-1150000000.0,884.0,,,,,,,,,,,,,5633
5634,FORT CHIPEWYAN,ALBERTA,307KFNF,10655,,,58.77,-111.12,584600000.0,-1110700000.0,231.6,1989.0,1993.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,5634
5635,ECONOMY TOWER,ALBERTA,307KJF0,9467,,,54.78,-118.23,544700000.0,-1181400000.0,853.0,,,,,,,,,,,,,5635
5636,GARDEN RIVER,ALBERTA,307KPFP,10932,71253.0,WGF,58.71,-113.87,584239000.0,-1135159300.0,240.8,1993.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5636
5637,GAS STATION,ALBERTA,307KPPJ,9108,,,55.18,-117.5,551100000.0,-1173000000.0,789.0,,,,,,,,,,,,,5637
5638,HAWK 2,ALBERTA,307L0P0,9216,,,57.72,-117.25,574300000.0,-1171500000.0,358.0,,,,,,,,,,,,,5638
5639,L'HIRONDELLE,ALBERTA,307L90P,9292,,,56.43,-116.1,562600000.0,-1160600000.0,558.0,,,,,,,,,,,,,5639
5640,LOON BOMBER BASE,ALBERTA,307L98N,9342,,,57.13,-115.07,570800000.0,-1150400000.0,458.0,,,,,,,,,,,,,5640
5641,LITTLE BUFFALO,ALBERTA,307L9BK,9242,,,57.9,-116.78,575400000.0,-1164700000.0,387.0,,,,,,,,,,,,,5641
5642,LITTLE SMOKY RIVER,ALBERTA,307L9KM,9431,,,54.73,-117.15,544400000.0,-1170900000.0,670.0,,,,,,,,,,,,,5642
5643,LOON LAKE MOF - EAST,ALBERTA,307L9QN,9324,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5643
5644,HUTCH,ALBERTA,307LD08,9193,,,58.78,-117.37,584700000.0,-1172200000.0,354.0,,,,,,,,,,,,,5644
5645,HIGH LEVEL CDA EPF,ALBERTA,307LJMF,9149,,,58.52,-116.73,583100000.0,-1164400000.0,320.0,,,,,,,,,,,,,5645
5646,HYTHE,ALBERTA,307LMKM,9539,,,55.32,-119.57,551900000.0,-1193400000.0,760.0,,,,,,,,,,,,,5646
5647,KAKWA,ALBERTA,307LN8D,9465,,,54.43,-118.98,542600000.0,-1185900000.0,1234.0,,,,,,,,,,,,,5647
5648,JEAN LAKE,ALBERTA,307LNDQ,9483,,,57.5,-113.8,573000000.0,-1134800000.0,747.0,,,,,,,,,,,,,5648
5649,LAWRENCE,ALBERTA,307LPPJ,9167,,,58.58,-115.27,583500000.0,-1151600000.0,355.0,,,,,,,,,,,,,5649
5650,LITTLE SMOKY 2,ALBERTA,307LR24,9561,,,54.72,-117.13,544300000.0,-1170800000.0,715.0,,,,,,,,,,,,,5650
5651,LONG LAKE,ALBERTA,307LRQK,9070,,,54.87,-117.45,545200000.0,-1172700000.0,780.0,,,,,,,,,,,,,5651
5652,LOON LAKE MOF - WEST,ALBERTA,307LRQN,9297,,,56.48,-115.73,562900000.0,-1154400000.0,579.0,,,,,,,,,,,,,5652
5653,NAMUR LAKE,ALBERTA,307M77B,9356,,,57.53,-112.43,573200000.0,-1122600000.0,720.0,,,,,,,,,,,,,5653
5654,NORTH STAR,ALBERTA,307M87L,9576,,,56.87,-117.63,565200000.0,-1173800000.0,480.0,,,,,,,,,,,,,5654
5655,NORTH HEART RIVER,ALBERTA,307MHPK,9283,,,56.15,-116.88,560900000.0,-1165300000.0,649.0,,,,,,,,,,,,,5655
5656,METIS,ALBERTA,307MNJ9,9117,,,58.1,-117.28,580600000.0,-1171700000.0,341.0,,,,,,,,,,,,,5656
5657,NARRAWAY,ALBERTA,307MPG5,9169,,,54.62,-119.88,543700000.0,-1195300000.0,1006.0,,,,,,,,,,,,,5657
5658,NOSE MOUNTAIN,ALBERTA,307MQPR,9459,,,54.55,-119.58,543300000.0,-1193500000.0,1481.0,,,,,,,,,,,,,5658
5659,PADDLE PRAIRIE STATION,ALBERTA,307MRFL,9244,,,57.85,-117.62,575100000.0,-1173700000.0,393.0,,,,,,,,,,,,,5659
5660,PEACE POINT,ALBERTA,307N0JR,9568,,,59.12,-112.45,590700000.0,-1122700000.0,222.0,,,,,,,,,,,,,5660
5661,PUSSY WILLOW 2,ALBERTA,307N3BK,9173,,,58.55,-115.52,583300000.0,-1153100000.0,343.0,,,,,,,,,,,,,5661
5662,RED ROCK-DIST. 3 CAMP,ALBERTA,307N491,9146,,,54.48,-119.17,542900000.0,-1191000000.0,1393.0,,,,,,,,,,,,,5662
5663,RYCROFT,ALBERTA,307N59R,9587,,,55.7,-118.78,554200000.0,-1184700000.0,640.0,,,,,,,,,,,,,5663
5664,SEXSMITH,ALBERTA,307N8ND,9572,,,55.35,-118.78,552100000.0,-1184700000.0,,,,,,,,,,,,,,5664
5665,PICADILLY CIRCUS,ALBERTA,307NAPB,9386,,,57.65,-114.52,573900000.0,-1143100000.0,448.0,,,,,,,,,,,,,5665
5666,PINTO TOWER,ALBERTA,307NKKN,9463,,,54.78,-119.4,544700000.0,-1192400000.0,1021.0,,,,,,,,,,,,,5666
5667,PONTON,ALBERTA,307NKQM,9181,,,58.52,-116.37,583100000.0,-1162200000.0,311.0,,,,,,,,,,,,,5667
5668,REES TOWER,ALBERTA,307NM9J,2647,,,59.67,-115.2,594000000.0,-1151200000.0,945.0,1986.0,1990.0,366.0,263.0,366.0,263.0,255.0,255.0,263.0,255.0,263.0,255.0,5668
5669,RESERVE,ALBERTA,307NMR1,9245,,,57.93,-115.53,575600000.0,-1153200000.0,366.0,,,,,,,,,,,,,5669
5670,SAWN LAKE ROAD - WEST,ALBERTA,307NPF0,9339,,,56.87,-115.68,565200000.0,-1154100000.0,795.0,,,,,,,,,,,,,5670
5671,SEXSMITH,ALBERTA,307NQN4,9437,,,55.45,-118.88,552700000.0,-1185300000.0,850.0,,,,,,,,,,,,,5671
5672,WATT,ALBERTA,307P2M9,9187,,,58.55,-117.5,583300000.0,-1173000000.0,379.0,,,,,,,,,,,,,5672
5673,WILLOW CREEK MOF,ALBERTA,307PEFR,9330,,,56.87,-115.58,565200000.0,-1153500000.0,553.0,,,,,,,,,,,,,5673
5674,WILSON PRAIRIE 2,ALBERTA,307PEGC,9507,,,58.17,-116.17,581000000.0,-1161000000.0,302.0,,,,,,,,,,,,,5674
5675,WHITEFISH AGT,ALBERTA,307PMKJ,9321,,,56.18,-115.37,561100000.0,-1152200000.0,672.0,,,,,,,,,,,,,5675
5676,WHITEMUD,ALBERTA,307PMPP,9235,,,55.47,-117.57,552800000.0,-1173400000.0,613.0,,,,,,,,,,,,,5676
5677,SNEDDON CREEK RS,ALBERTA,307S002,27041,,,56.2,-119.4,561200000.0,-1192400000.0,648.0,1995.0,2011.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5677
5678,BEAVER RIVER,ALBERTA,3080567,9251,,,54.37,-110.25,542200000.0,-1101500000.0,,,,,,,,,,,,,,5678
5679,BONNYVILLE,ALBERTA,3080738,8913,,,54.28,-110.63,541700000.0,-1103800000.0,548.6,,,,,,,,,,,,,5679
5680,BONNYVILLE EXP ST,ALBERTA,3080740,2831,,,54.28,-110.63,541700000.0,-1103800000.0,548.6,1952.0,1954.0,366.0,366.0,366.0,366.0,153.0,153.0,366.0,153.0,366.0,153.0,5680
5681,COLD LAKE A,ALBERTA,3081680,2832,71120.0,YOD,54.42,-110.28,542500000.0,-1101700000.0,541.0,1952.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5681
5682,COLD LAKE SNOW,ALBERTA,3081682,43164,,,54.41,-110.26,542453000.0,-1101550000.0,546.2,2004.0,2010.0,366.0,366.0,366.0,366.0,169.0,169.0,366.0,169.0,366.0,169.0,5682
5683,DUPRE AGCM,ALBERTA,3081690,47070,71414.0,PDU,54.37,-110.87,542201004.0,-1105204003.0,556.0,2008.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5683
5684,FORT KENT CDA EPF,ALBERTA,3082660,2833,,,54.3,-110.62,541800000.0,-1103700000.0,548.6,1954.0,1965.0,366.0,366.0,366.0,366.0,32.0,32.0,366.0,32.0,366.0,32.0,5684
5685,GLENDON,ALBERTA,30828JF,2834,,,54.25,-111.15,541500000.0,-1110900000.0,588.3,1936.0,1947.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,5685
5686,IRON RIVER,ALBERTA,3083480,2835,,,54.42,-111.0,542500000.0,-1110000000.0,548.6,1925.0,1975.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5686
5687,IRON RIVER NORTH,ALBERTA,3083482,2836,,,54.5,-110.87,543000000.0,-1105200000.0,579.1,1970.0,1972.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5687
5688,LA COREY RS,ALBERTA,3083725,2837,,,54.42,-110.77,542500000.0,-1104600000.0,579.1,1962.0,1976.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5688
5689,COLD LAKE PP,ALBERTA,308J680,9558,,,54.45,-110.13,542700000.0,-1100800000.0,,,,,,,,,,,,,,5689
5690,ABERNETHY,SASKATCHEWAN,4010055,7413,,,50.72,-103.45,504300000.0,-1032700000.0,,,,,,,,,,,,,,5690
5691,ALAMEDA CDA EPF,SASKATCHEWAN,4010080,2839,,,49.25,-102.28,491500000.0,-1021700000.0,580.0,1894.0,1965.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5691
5692,ALIDA,SASKATCHEWAN,4010100,2840,,,49.45,-101.8,492700000.0,-1014800000.0,585.2,1989.0,2004.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5692
5693,AMULET,SASKATCHEWAN,4010150,2841,,,49.62,-104.73,493700000.0,-1044400000.0,727.6,1970.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5693
5694,AMULET EAST,SASKATCHEWAN,4010155,30665,,,49.65,-104.55,493900000.0,-1043300000.0,651.4,,,,,,,,,,,,,5694
5695,ARCOLA CDA EPF,SASKATCHEWAN,4010240,2842,,,49.63,-102.53,493800000.0,-1023200000.0,603.5,1952.0,1993.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5695
5696,ARLINGTON BEACH,SASKATCHEWAN,4010245,7414,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5696
5697,ATWATER,SASKATCHEWAN,4010310,2843,,,50.82,-102.22,504900000.0,-1021300000.0,536.1,1977.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5697
5698,AVONLEA EXP ST,SASKATCHEWAN,4010320,2844,,,50.02,-105.05,500100000.0,-1050300000.0,601.1,1951.0,1955.0,366.0,366.0,366.0,366.0,30.0,30.0,366.0,30.0,366.0,30.0,5698
5699,AYLESBURY,SASKATCHEWAN,4010358,2845,,,50.93,-105.7,505600000.0,-1054200000.0,579.1,1973.0,1980.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5699
5700,AYLESBURY CDA EPF,SASKATCHEWAN,4010360,2846,,,51.0,-105.67,510000000.0,-1054000000.0,576.1,1951.0,1962.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5700
5701,BALCARRES,SASKATCHEWAN,4010395,2847,,,50.78,-103.62,504700000.0,-1033700000.0,576.1,1961.0,2010.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5701
5702,BALGONIE,SASKATCHEWAN,4010397,7415,,,50.48,-104.27,502900000.0,-1041600000.0,668.1,,,,,,,,,,,,,5702
5703,BANGOR,SASKATCHEWAN,4010400,2848,,,50.9,-102.28,505400000.0,-1021700000.0,526.4,1951.0,2005.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703
5704,BAYARD,SASKATCHEWAN,4010440,7416,,,50.02,-105.28,500100000.0,-1051700000.0,690.1,,,,,,,,,,,,,5704
5705,BECHARD,SASKATCHEWAN,4010540,2849,,,50.05,-104.22,500300000.0,-1041300000.0,577.6,1974.0,1982.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705
5706,BELLE PLAINE,SASKATCHEWAN,4010568,2850,,,50.45,-105.2,502700000.0,-1051200000.0,582.2,1978.0,1983.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5706
5707,BENSON,SASKATCHEWAN,4010570,2851,,,49.45,-102.98,492700000.0,-1025900000.0,588.0,1973.0,2006.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5707
5708,BETHUNE RADAR,SASKATCHEWAN,4010580,44586,,XBE,50.57,-105.18,503416000.0,-1051058000.0,579.0,,,,,,,,,,,,,5708
5709,BIG QUILL CHANNEL,SASKATCHEWAN,4010618,7417,,,52.0,-104.42,520000000.0,-1042500000.0,518.2,,,,,,,,,,,,,5709
5710,BRATT'S LAKE,SASKATCHEWAN,4010810,27805,,,50.2,-104.71,501201000.0,-1044238000.0,580.0,1990.0,2007.0,,,,,,,,,,,5710
5711,BRATT'S LAKE CLIMATE,SASKATCHEWAN,4010811,44543,71569.0,XBK,50.2,-104.71,501202001.0,-1044236000.0,580.0,2005.0,2015.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711
5712,BRATT'S LAKE UA,SASKATCHEWAN,4010812,42563,71569.0,,50.2,-104.7,501200000.0,-1044200000.0,580.0,,,,,,,,,,,,,5712
5713,BRIERCREST,SASKATCHEWAN,4010840,2852,,,50.15,-105.27,500900000.0,-1051600000.0,594.1,1952.0,1992.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5713
5714,BRIERCREST 2,SASKATCHEWAN,4010842,2853,,,50.08,-105.35,500500000.0,-1052100000.0,629.1,1983.0,1993.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5714
5715,BROADVIEW,SASKATCHEWAN,4010878,2854,,,50.38,-102.55,502300000.0,-1023300000.0,597.4,1904.0,1938.0,366.0,152.0,366.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,5715
5716,BROADVIEW,SASKATCHEWAN,4010879,2855,71861.0,WIK,50.37,-102.57,502205000.0,-1023415000.0,599.8,1965.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716
5717,BROADVIEW A,SASKATCHEWAN,4010880,2856,,,50.25,-102.53,501500000.0,-1023200000.0,619.7,1938.0,1965.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717
5718,BROADVIEW RADAR,SASKATCHEWAN,4010901,7556,,WIK,50.38,-102.68,502300000.0,-1024100000.0,,,,,,,,,,,,,,5718
5719,BROWNLEE,SASKATCHEWAN,4010930,7418,,,50.75,-102.75,504500000.0,-1024500000.0,,,,,,,,,,,,,,5719
5720,BUCHANAN,SASKATCHEWAN,4010960,2857,,,51.72,-102.73,514300000.0,-1024400000.0,503.2,1954.0,1958.0,366.0,1.0,366.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5720
5721,BUCHANAN,SASKATCHEWAN,4010961,2858,,,51.72,-102.83,514300000.0,-1025000000.0,502.9,1965.0,1970.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5721
5722,BUFFALO POUND LAKE,SASKATCHEWAN,4010984,2859,,,50.55,-105.38,503300000.0,-1052300000.0,588.0,1965.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5722
5723,CANDIAC,SASKATCHEWAN,4011084,2860,,,50.22,-103.25,501300000.0,-1031500000.0,684.9,1983.0,1983.0,366.0,326.0,366.0,327.0,305.0,305.0,326.0,305.0,327.0,305.0,5723
5724,CANNINGTON MANOR,SASKATCHEWAN,4011090,2861,,,49.72,-102.03,494300000.0,-1020200000.0,629.1,1895.0,1918.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5724
5725,CANORA,SASKATCHEWAN,4011095,2862,,,51.63,-102.38,513800000.0,-1022300000.0,481.9,1965.0,1984.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725
5726,CARDROSS,SASKATCHEWAN,4011120,2863,,,49.82,-105.65,494900000.0,-1053900000.0,701.0,1953.0,1982.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5726
5727,CARLYLE,SASKATCHEWAN,4011160,2864,,,49.63,-102.27,493800000.0,-1021600000.0,630.9,1922.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5727
5728,CARNDUFF,SASKATCHEWAN,4011250,2865,,,49.22,-101.75,491300000.0,-1014500000.0,515.1,1962.0,2007.0,366.0,366.0,366.0,366.0,0.0,0.0,366.0,0.0,366.0,0.0,5728
5729,CARON,SASKATCHEWAN,4011280,2866,,,50.45,-105.87,502700000.0,-1055200000.0,579.1,1915.0,1984.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5729
5730,CEDOUX,SASKATCHEWAN,4011420,7419,,,49.87,-103.85,495200000.0,-1035100000.0,,,,,,,,,,,,,,5730
5731,CENTRAL BUTTE,SASKATCHEWAN,4011430,7420,,,50.78,-106.5,504700000.0,-1063000000.0,629.1,,,,,,,,,,,,,5731
5732,CEYLON,SASKATCHEWAN,4011440,2867,,,49.47,-104.6,492800000.0,-1043600000.0,712.9,1922.0,1978.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5732
5733,CEYLON,SASKATCHEWAN,4011441,2868,,,49.38,-104.65,492300000.0,-1043900000.0,753.0,1978.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5733
5734,CLAYBANK,SASKATCHEWAN,4011580,2869,,,50.05,-105.22,500300000.0,-1051300000.0,643.4,1957.0,1976.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5734
5735,CONDIE,SASKATCHEWAN,4011640,2870,,,50.55,-104.77,503300000.0,-1044600000.0,571.5,1954.0,1963.0,366.0,366.0,366.0,366.0,122.0,122.0,366.0,122.0,366.0,122.0,5735
5736,CORNING,SASKATCHEWAN,4011843,2871,,,49.95,-102.97,495700000.0,-1025800000.0,675.1,1973.0,1973.0,366.0,366.0,366.0,366.0,248.0,248.0,366.0,248.0,366.0,248.0,5736
5737,COTE,SASKATCHEWAN,4011846,2872,,,51.52,-101.78,513100000.0,-1014700000.0,449.6,1970.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737
5738,COTHAM,SASKATCHEWAN,4011847,7421,,,50.58,-102.58,503500000.0,-1023500000.0,594.4,,,,,,,,,,,,,5738
5739,CRAIK,SASKATCHEWAN,4011857,7422,,,51.05,-105.82,510300000.0,-1054900000.0,583.7,,,,,,,,,,,,,5739
5740,CREELMAN,SASKATCHEWAN,4011880,2873,,,49.8,-103.25,494800000.0,-1031500000.0,624.8,1954.0,1968.0,366.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5740
